sample_year,sample_month_number,state_code,sample_quarter,mean_varroa,varroa_total_samples,mean_spores,spores_total_samples,abpv_prevalence,abpv_total_samples,cbpv_prevalence,cbpv_total_samples,dwv_prevalence,dwv_total_samples,iapv_prevalence,iapv_total_samples,kbv_prevalence,kbv_total_samples,lsv2_prevalence,lsv2_total_samples,unique_counties_sampled
2018,6,PR,Q2,4.988571428571428,7,0.03571428571428571,7,0.5714285714285714,7,0.0,7,1.0,7,0.0,7,0.0,7,0.2857142857142857,7,5
2018,6,TN,Q2,1.6216666666666668,6,0.041666666666666664,6,0.0,6,0.16666666666666666,6,1.0,6,0.16666666666666666,6,0.0,6,0.3333333333333333,6,4
2018,6,TX,Q2,0.34,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1
2018,6,UT,Q2,1.369090909090909,11,0.1272727272727273,11,0.0,11,0.09090909090909091,11,0.18181818181818182,11,0.6363636363636364,11,0.09090909090909091,11,0.36363636363636365,11,8
2018,6,VA,Q2,0.8975,4,0.3125,4,0.0,4,0.25,4,0.5,4,0.0,4,0.0,4,0.25,4,4
2018,6,VT,Q2,0.7055555555555555,9,0.6722222222222222,9,0.0,9,0.0,9,0.3333333333333333,9,0.0,9,0.0,9,0.4444444444444444,9,4
2018,6,WI,Q2,0.3875,8,0.2,8,0.0,8,0.0,8,0.5,8,0.25,8,0.0,8,0.625,8,8
2018,6,WV,Q2,0.9375,8,0.11249999999999999,8,0.0,8,0.0,8,0.5,8,0.0,8,0.0,8,0.75,8,7
2018,7,AK,Q3,1.176,10,0.7,10,0.0,10,0.1,10,0.3,10,0.0,10,0.0,10,0.4,10,3
2018,7,AR,Q3,5.82,2,0.075,2,0.0,2,0.0,2,1.0,2,0.5,2,0.0,2,0.0,2,2
2018,7,CO,Q3,0.35571428571428576,7,0.049999999999999996,7,0.0,7,0.0,7,0.14285714285714285,7,0.0,7,0.0,7,0.14285714285714285,7,4
2018,7,DC,Q3,0.7433333333333333,3,0.3,3,0.0,3,0.0,3,0.3333333333333333,3,0.3333333333333333,3,0.0,3,0.0,3,1
2018,7,DE,Q3,0.54,1,0.4,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,1
2018,7,FL,Q3,0.29,1,0.0,1,1.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1
2018,7,ID,Q3,1.2675,12,0.07083333333333333,12,0.0,12,0.08333333333333333,12,0.5833333333333334,12,0.16666666666666666,12,0.0,12,0.4166666666666667,12,9
2018,7,IN,Q3,2.183333333333333,3,0.03333333333333333,3,0.0,3,0.0,3,1.0,3,0.0,3,0.0,3,0.3333333333333333,3,3
2018,7,KY,Q3,1.6,4,0.0,4,0.0,4,0.0,4,0.75,4,0.5,4,0.0,4,0.25,4,4
2018,7,LA,Q3,3.5411111111111113,9,0.022222222222222223,9,0.1111111111111111,9,0.0,9,0.7777777777777778,9,0.0,9,0.0,9,0.0,9,6
2018,7,MA,Q3,0.6628571428571428,7,0.014285714285714287,7,0.0,7,0.0,7,0.42857142857142855,7,0.14285714285714285,7,0.0,7,0.2857142857142857,7,6
2018,7,ME,Q3,0.8925000000000001,4,0.075,4,0.0,4,0.0,4,0.5,4,0.0,4,0.0,4,0.25,4,4
2018,7,MI,Q3,0.53,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1
2018,7,MT,Q3,0.49857142857142855,7,0.03571428571428571,7,0.0,7,0.0,7,1.0,7,0.5714285714285714,7,0.14285714285714285,7,0.42857142857142855,7,7
2018,7,ND,Q3,0.51875,8,0.30625,8,0.0,8,0.0,8,0.75,8,0.625,8,0.125,8,0.875,8,4
2018,7,NE,Q3,1.10875,8,0.15625,8,0.0,8,0.0,8,0.5,8,0.25,8,0.125,8,0.25,8,3
2018,7,NJ,Q3,0.66,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1
2018,7,NY,Q3,1.3142857142857143,7,0.10714285714285714,7,0.0,7,0.14285714285714285,7,0.42857142857142855,7,0.42857142857142855,7,0.0,7,0.2857142857142857,7,7
2018,7,OH,Q3,2.1825,8,0.0,8,0.25,8,0.0,8,0.875,8,0.25,8,0.0,8,0.25,8,6
2018,7,OK,Q3,2.6555555555555554,9,0.044444444444444446,9,0.3333333333333333,9,0.0,9,0.4444444444444444,9,0.0,9,0.0,9,0.1111111111111111,9,6
2018,7,PA,Q3,2.329166666666667,12,0.15,12,0.0,12,0.08333333333333333,12,0.75,12,0.16666666666666666,12,0.08333333333333333,12,0.25,12,10
2018,7,SD,Q3,0.5499999999999999,6,0.2333333333333333,6,0.3333333333333333,6,0.16666666666666666,6,0.6666666666666666,6,0.16666666666666666,6,0.0,6,0.3333333333333333,6,6
2018,7,UT,Q3,0.7275,4,0.0125,4,0.0,4,0.25,4,0.0,4,0.25,4,0.0,4,0.5,4,3
2018,7,VA,Q3,1.36,5,0.1,5,0.0,5,0.0,5,0.4,5,0.0,5,0.0,5,0.4,5,5
2018,7,WA,Q3,3.605,2,0.05,2,0.0,2,0.0,2,1.0,2,0.5,2,0.0,2,1.0,2,1
2018,7,WI,Q3,0.866,5,0.39,5,0.0,5,0.0,5,0.4,5,0.2,5,0.0,5,0.6,5,5
2018,7,WV,Q3,2.202,5,0.06000000000000001,5,0.0,5,0.0,5,0.8,5,0.2,5,0.0,5,0.2,5,5
2018,8,AL,Q3,4.193333333333333,9,0.1388888888888889,9,0.0,9,0.1111111111111111,9,1.0,9,0.0,9,0.0,9,0.3333333333333333,9,8
2018,8,AR,Q3,2.635,2,0.0,2,0.0,2,0.5,2,0.5,2,0.0,2,0.0,2,0.0,2,2
2018,8,CO,Q3,2.318,5,0.0,5,0.0,5,0.2,5,0.0,5,0.0,5,0.0,5,0.2,5,4
2018,8,DC,Q3,3.27,1,0.15,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1
2018,8,DE,Q3,1.3244444444444445,9,0.027777777777777776,9,0.2222222222222222,9,0.1111111111111111,9,0.5555555555555556,9,0.0,9,0.0,9,0.2222222222222222,9,3
2018,8,FL,Q3,2.194,5,0.22000000000000003,5,0.5,4,0.0,4,1.0,4,0.75,4,0.25,4,0.25,4,5
2018,8,GA,Q3,1.448125,16,0.00625,16,0.1875,16,0.0,16,1.0,16,0.0,16,0.0,16,0.25,16,11
2018,8,GU,Q3,0.0,11,1.2227272727272729,11,0.0,11,0.0,11,0.0,11,0.0,11,0.0,11,0.0,11,1
2018,8,ID,Q3,1.85,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1
2018,8,IN,Q3,2.2199999999999998,7,0.05714285714285715,7,0.0,7,0.0,7,0.7142857142857143,7,0.2857142857142857,7,0.14285714285714285,7,0.2857142857142857,7,4
2018,8,KY,Q3,2.73,4,0.0,4,0.0,4,0.0,4,1.0,4,0.0,4,0.0,4,0.25,4,4
2018,8,LA,Q3,3.184,5,0.01,5,0.0,5,0.0,5,1.0,5,0.4,5,0.0,5,0.0,5,4
2018,8,MA,Q3,3.13,4,0.025,4,0.0,4,0.0,4,1.0,4,0.5,4,0.0,4,0.5,4,4
2018,8,MD,Q3,2.605,8,0.0,8,0.0,8,0.0,8,0.625,8,0.125,8,0.0,8,0.0,8,5
2018,8,ME,Q3,1.4125,4,0.037500000000000006,4,0.0,4,0.25,4,1.0,4,0.5,4,0.0,4,0.0,4,4
2018,8,MI,Q3,3.206666666666667,3,0.0,3,0.0,3,0.0,3,1.0,3,0.3333333333333333,3,0.0,3,0.0,3,3
2018,8,MN,Q3,1.765,4,0.16249999999999998,4,0.0,4,0.0,4,0.75,4,0.0,4,0.0,4,0.25,4,3
2018,8,MT,Q3,1.45,5,0.08,5,0.0,5,0.4,5,0.4,5,0.2,5,0.0,5,0.6,5,3
2018,8,NE,Q3,3.9483333333333337,6,0.18333333333333335,6,0.0,5,0.0,5,0.6,5,0.4,5,0.2,5,0.0,5,2
2018,8,NV,Q3,4.341666666666666,6,0.5571428571428572,7,0.14285714285714285,7,0.0,7,1.0,7,0.14285714285714285,7,0.0,7,0.42857142857142855,7,3
2018,8,NY,Q3,2.5366666666666666,6,0.05833333333333333,6,0.3333333333333333,6,0.16666666666666666,6,0.6666666666666666,6,0.5,6,0.0,6,0.3333333333333333,6,6
2018,8,OH,Q3,1.9400000000000002,6,0.09166666666666667,6,0.0,6,0.0,6,1.0,6,0.16666666666666666,6,0.16666666666666666,6,0.0,6,5
2018,8,OK,Q3,2.44,2,0.1,2,0.0,2,0.0,2,0.5,2,0.0,2,0.0,2,0.0,2,2
2018,8,OR,Q3,5.092307692307693,13,0.019230769230769232,13,0.38461538461538464,13,0.07692307692307693,13,0.8461538461538461,13,0.3076923076923077,13,0.0,13,0.23076923076923078,13,5
2018,8,PA,Q3,2.0100000000000002,3,0.03333333333333333,3,0.0,3,0.3333333333333333,3,0.3333333333333333,3,0.0,3,0.0,3,0.0,3,3
2018,8,SD,Q3,3.285,2,0.025,2,0.0,2,0.0,2,0.5,2,0.0,2,0.0,2,0.0,2,1
2018,8,TX,Q3,0.9540000000000001,5,0.0,5,0.0,5,0.0,5,0.8,5,0.0,5,0.0,5,0.0,5,5
2018,8,UT,Q3,3.026666666666667,3,0.0,3,0.0,3,0.3333333333333333,3,0.6666666666666666,3,0.0,3,0.0,3,0.3333333333333333,3,2
2018,8,VT,Q3,2.6125,4,0.07500000000000001,4,0.25,4,0.25,4,0.5,4,0.0,4,0.0,4,0.0,4,1
2018,8,WA,Q3,5.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1
2018,8,WI,Q3,2.42,4,0.4875,4,0.0,4,0.0,4,0.75,4,0.5,4,0.25,4,0.0,4,4
2018,8,WV,Q3,1.7685714285714285,7,0.19999999999999998,7,0.14285714285714285,7,0.0,7,0.7142857142857143,7,0.14285714285714285,7,0.0,7,0.0,7,6
2018,9,AL,Q3,3.3175,4,0.0,4,0.0,4,0.25,4,1.0,4,0.25,4,0.25,4,0.0,4,4
2018,9,AR,Q3,5.035,2,0.025,2,0.0,2,0.0,2,1.0,2,0.0,2,0.0,2,0.0,2,2
2018,9,CA,Q3,1.904,10,0.034999999999999996,10,0.125,8,0.0,8,1.0,8,0.0,8,0.0,8,0.0,8,3
2018,9,CO,Q3,8.96,2,0.0,2,0.0,2,0.0,2,0.5,2,0.0,2,0.0,2,0.0,2,2
2018,9,DC,Q3,5.585,2,0.05,2,0.5,2,0.0,2,1.0,2,0.5,2,0.0,2,0.0,2,1
2018,9,DE,Q3,2.494,5,0.18,5,0.4,5,0.2,5,1.0,5,0.2,5,0.0,5,0.2,5,3
2018,9,FL,Q3,0.7455555555555555,9,0.18888888888888888,9,0.0,9,0.1111111111111111,9,0.8888888888888888,9,0.2222222222222222,9,0.0,9,0.4444444444444444,9,8
2018,9,GA,Q3,3.8757142857142854,7,0.05714285714285715,7,0.42857142857142855,7,0.0,7,0.8571428571428571,7,0.42857142857142855,7,0.14285714285714285,7,0.2857142857142857,7,7
2018,9,ID,Q3,5.346666666666667,6,0.0,6,0.0,6,0.16666666666666666,6,0.5,6,0.0,6,0.0,6,0.0,6,6
2018,9,IN,Q3,2.5875,4,0.175,4,0.25,4,0.0,4,0.75,4,0.0,4,0.0,4,0.25,4,3
2018,9,KY,Q3,3.165,2,0.025,2,0.5,2,0.0,2,1.0,2,0.0,2,0.0,2,0.5,2,2
2018,9,LA,Q3,3.6149999999999998,2,0.475,2,0.0,2,0.5,2,1.0,2,0.0,2,0.0,2,0.0,2,2
2018,9,MA,Q3,4.071111111111112,9,0.027777777777777776,9,0.0,9,0.3333333333333333,9,1.0,9,0.0,9,0.0,9,0.1111111111111111,9,6
2018,9,MD,Q3,3.9899999999999998,7,0.05714285714285715,7,0.42857142857142855,7,0.0,7,0.8571428571428571,7,0.42857142857142855,7,0.0,7,0.0,7,4
2018,9,ME,Q3,2.9811111111111113,9,0.23333333333333334,9,0.0,9,0.1111111111111111,9,1.0,9,0.1111111111111111,9,0.0,9,0.4444444444444444,9,8
2018,9,MI,Q3,8.315999999999999,5,0.09,5,0.0,5,0.2,5,1.0,5,0.2,5,0.0,5,0.4,5,5
2018,9,MN,Q3,3.7249999999999996,6,0.29166666666666663,6,0.5,6,0.0,6,0.8333333333333334,6,0.0,6,0.0,6,0.16666666666666666,6,6
2018,9,MT,Q3,3.3775,8,0.0,8,0.0,8,0.0,8,1.0,8,0.125,8,0.0,8,0.25,8,7
2018,9,ND,Q3,7.002,10,0.255,10,0.0,9,0.1111111111111111,9,1.0,9,0.0,9,0.0,9,0.1111111111111111,9,6
2018,9,NE,Q3,4.378333333333333,6,0.025000000000000005,6,0.0,6,0.0,6,1.0,6,0.0,6,0.0,6,0.0,6,5
2018,9,NV,Q3,2.617272727272727,11,0.018181818181818184,11,0.2727272727272727,11,0.09090909090909091,11,0.8181818181818182,11,0.0,11,0.0,11,0.45454545454545453,11,4
2018,9,NY,Q3,6.01,4,0.2,4,0.25,4,0.0,4,1.0,4,0.5,4,0.0,4,0.0,4,4
2018,9,OH,Q3,13.126666666666665,3,0.0,3,1.0,3,0.3333333333333333,3,1.0,3,0.0,3,0.0,3,0.3333333333333333,3,3
2018,9,OK,Q3,3.2275,4,0.075,4,0.25,4,0.0,4,1.0,4,0.0,4,0.0,4,0.0,4,4
2018,9,OR,Q3,6.1240000000000006,10,0.03,10,0.1,10,0.1,10,0.9,10,0.1,10,0.0,10,0.5,10,7
2018,9,PA,Q3,9.395,2,0.15,2,0.0,2,0.0,2,1.0,2,0.5,2,0.0,2,0.5,2,2
2018,9,SD,Q3,8.998750000000001,8,0.1125,8,0.25,8,0.375,8,0.75,8,0.375,8,0.0,8,0.0,8,6
2018,9,UT,Q3,4.256,5,0.0,5,0.0,5,0.0,5,0.8,5,0.2,5,0.0,5,0.0,5,3
2018,9,VT,Q3,4.492,5,0.2,5,0.6,5,0.2,5,1.0,5,0.0,5,0.0,5,0.0,5,3
2018,9,WA,Q3,3.1875,8,0.05625,8,0.3333333333333333,9,0.1111111111111111,9,0.6666666666666666,9,0.0,9,0.0,9,0.2222222222222222,9,6
2018,9,WI,Q3,3.058,5,0.04,5,0.2,5,0.0,5,0.6,5,0.2,5,0.0,5,0.0,5,4
2018,9,WV,Q3,3.9625000000000004,4,0.049999999999999996,4,0.0,4,0.0,4,0.75,4,0.0,4,0.0,4,0.25,4,4
2018,10,AL,Q4,5.78375,8,0.0375,8,0.0,7,0.14285714285714285,7,1.0,7,0.0,7,0.0,7,0.0,7,8
2018,10,AR,Q4,9.468571428571428,7,0.028571428571428574,7,0.14285714285714285,7,0.0,7,1.0,7,0.0,7,0.0,7,0.14285714285714285,7,7
2018,10,CA,Q4,0.9500000000000001,3,0.016666666666666666,3,0.6666666666666666,3,0.0,3,1.0,3,0.0,3,0.0,3,0.6666666666666666,3,0
2018,10,DC,Q4,9.013571428571428,14,0.1392857142857143,14,0.5714285714285714,14,0.07142857142857142,14,1.0,14,0.35714285714285715,14,0.0,14,0.0,14,1
2018,10,DE,Q4,5.895,6,0.2916666666666667,6,0.3333333333333333,6,0.0,6,0.8333333333333334,6,0.0,6,0.0,6,0.0,6,3
2018,10,FL,Q4,1.3385714285714285,7,0.32142857142857145,7,0.42857142857142855,7,0.0,7,1.0,7,0.5714285714285714,7,0.0,7,0.2857142857142857,7,7
2018,10,GA,Q4,1.435,4,0.037500000000000006,4,0.0,4,0.0,4,1.0,4,0.25,4,0.0,4,0.0,4,4
2018,10,IN,Q4,4.909999999999999,7,0.19285714285714287,7,0.42857142857142855,7,0.0,7,1.0,7,0.42857142857142855,7,0.14285714285714285,7,0.2857142857142857,7,6
2018,10,KY,Q4,3.8033333333333332,3,0.0,3,0.0,3,0.3333333333333333,3,1.0,3,0.0,3,0.0,3,1.0,3,3
2018,10,LA,Q4,2.1037500000000002,8,0.05,8,0.0,8,0.125,8,0.625,8,0.0,8,0.0,8,0.5,8,6
2018,10,MD,Q4,4.75,4,0.09999999999999999,3,0.25,4,0.25,4,0.75,4,0.0,4,0.0,4,0.0,4,3
2018,10,MI,Q4,7.338888888888889,9,0.11666666666666667,9,0.0,8,0.375,8,0.875,8,0.375,8,0.0,8,0.125,8,9
2018,10,MN,Q4,9.065999999999999,5,0.06,5,0.8,5,0.0,5,0.4,5,0.4,5,0.0,5,0.0,5,5
2018,10,NV,Q4,2.835,4,0.0,4,0.0,4,0.0,4,0.75,4,0.0,4,0.0,4,0.0,4,3
2018,10,NY,Q4,2.0324999999999998,4,0.025,4,0.75,4,0.0,4,1.0,4,0.25,4,0.25,4,0.0,4,4
2018,10,OH,Q4,6.275,4,0.29,5,0.2,5,0.0,5,1.0,5,0.4,5,0.0,5,0.2,5,4
2018,10,OK,Q4,2.483333333333333,6,0.049999999999999996,6,0.2,5,0.0,5,0.8,5,0.2,5,0.0,5,0.2,5,6
2018,10,OR,Q4,1.18,1,0.0,1,1.0,1,0.0,1,1.0,1,0.0,1,0.0,1,1.0,1,1
2018,10,PA,Q4,5.233333333333333,6,0.016666666666666666,6,0.3333333333333333,6,0.0,6,1.0,6,0.0,6,0.0,6,0.5,6,6
2018,10,SC,Q4,2.56,1,0.05,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1
2018,10,SD,Q4,10.02875,8,0.38749999999999996,8,0.25,8,0.125,8,1.0,8,0.375,8,0.0,8,0.125,8,8
2018,10,TX,Q4,2.162,5,0.24,5,0.25,4,0.0,4,0.5,4,0.0,4,0.0,4,0.0,4,3
2018,10,UT,Q4,12.3125,4,0.0375,4,0.5,4,0.0,4,0.75,4,0.0,4,0.0,4,0.0,4,4
2018,10,VT,Q4,2.3000000000000003,6,0.0,6,0.3333333333333333,6,0.5,6,1.0,6,0.0,6,0.0,6,0.0,6,2
2018,10,WA,Q4,7.54,3,0.016666666666666666,3,0.0,3,0.0,3,0.6666666666666666,3,0.3333333333333333,3,0.0,3,0.0,3,1
2018,10,WI,Q4,4.535,2,0.0,2,1.0,2,0.0,2,1.0,2,0.0,2,0.0,2,0.0,2,2
2018,11,AL,Q4,3.025,2,0.05,2,0.0,2,0.0,2,0.5,2,0.0,2,0.0,2,0.0,2,2
2018,11,FL,Q4,2.49,1,0.25,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1
2018,11,NY,Q4,3.29,1,0.0,1,1.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1
2018,11,PA,Q4,1.41,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,1.0,1,1
2018,11,TX,Q4,2.05,7,0.07857142857142858,7,0.2857142857142857,7,0.0,7,0.42857142857142855,7,0.0,7,0.0,7,0.42857142857142855,7,6
2018,11,UT,Q4,9.465,2,0.0,2,0.0,2,0.0,2,1.0,2,0.5,2,0.0,2,0.5,2,2
2018,12,FL,Q4,3.25,1,2.7,1,1.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1
2018,12,GU,Q4,0.0,1,0.85,1,,0,,0,,0,,0,,0,,0,1
2018,12,TX,Q4,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,1.0,2,1
2019,1,AR,Q1,0.47,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1
2019,1,CA,Q1,0.8450000000000001,4,0.1,4,0.25,4,0.0,4,0.5,4,0.0,4,0.0,4,0.25,4,2
2019,1,GU,Q1,0.027000000000000003,10,0.05500000000000001,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,8
2019,1,TX,Q1,0.19,1,0.0,1,0.0,1,0.0,1,1.0,1,1.0,1,0.0,1,1.0,1,1
2019,2,AR,Q1,4.01,2,0.0,2,0.0,2,0.0,2,0.5,2,0.0,2,0.0,2,0.0,2,2
2019,2,CA,Q1,0.4795,20,1.5150000000000001,20,0.1,20,0.1,20,0.55,20,0.5,20,0.0,20,0.8,20,7
2019,2,SC,Q1,1.8325,4,0.125,4,0.0,4,0.0,4,0.25,4,0.0,4,0.0,4,0.0,4,4
2019,3,HI,Q1,1.3487500000000001,8,1.05625,8,0.25,8,0.0,8,0.375,8,0.125,8,0.0,8,0.0,8,3
2019,3,SC,Q1,2.78,1,0.4,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1
2019,3,TX,Q1,0.76,2,0.975,2,0.0,2,0.0,2,0.0,2,1.0,2,0.0,2,0.5,2,2
2019,4,AL,Q2,4.932,5,0.06999999999999999,5,0.0,5,0.0,5,1.0,5,0.4,5,0.0,5,0.2,5,5
2019,4,DC,Q2,0.21,1,0.2,1,0.0,1,0.0,1,1.0,1,1.0,1,0.0,1,1.0,1,1
2019,4,GU,Q2,0.0,2,0.575,2,,0,,0,,0,,0,,0,,0,2
2019,4,HI,Q2,0.9366666666666666,3,0.8999999999999999,3,0.0,3,0.0,3,0.3333333333333333,3,0.0,3,0.0,3,0.0,3,2
2019,4,KY,Q2,0.8083333333333332,6,0.42500000000000004,6,0.0,6,0.3333333333333333,6,0.5,6,0.5,6,0.0,6,0.5,6,6
2019,4,SC,Q2,2.4628571428571426,7,0.3071428571428571,7,0.0,7,0.14285714285714285,7,0.5714285714285714,7,0.5714285714285714,7,0.0,7,0.7142857142857143,7,7
2019,4,TN,Q2,1.0466666666666666,3,0.16666666666666666,3,0.0,3,0.0,3,0.0,3,0.0,3,0.0,3,0.6666666666666666,3,3
2019,4,TX,Q2,0.305,2,0.125,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,1.0,2,2
2019,4,UT,Q2,0.69,2,0.525,2,1.0,2,0.0,2,0.5,2,0.5,2,0.0,2,1.0,2,2
2019,5,AL,Q2,3.8533333333333335,3,0.03333333333333333,3,0.0,2,0.0,2,1.0,2,0.0,2,0.0,2,0.0,2,3
2019,5,DC,Q2,1.7766666666666666,3,0.13333333333333333,3,0.0,3,0.3333333333333333,3,0.3333333333333333,3,0.0,3,0.0,3,0.0,3,1
2019,5,DE,Q2,0.73,2,0.22499999999999998,2,0.0,2,0.0,2,0.5,2,0.5,2,0.0,2,1.0,2,1
2019,5,GA,Q2,3.2800000000000002,2,0.5,2,0.0,2,0.0,2,1.0,2,0.5,2,0.0,2,0.0,2,2
2019,5,KY,Q2,0.6066666666666667,3,0.16666666666666666,3,0.0,3,0.0,3,0.6666666666666666,3,0.3333333333333333,3,0.0,3,1.0,3,3
2019,5,MD,Q2,1.23,5,0.09,5,0.0,5,0.0,5,0.0,5,0.0,5,0.0,5,0.4,5,1
2019,5,ME,Q2,0.25333333333333335,6,3.4166666666666665,6,0.0,6,0.16666666666666666,6,0.5,6,0.0,6,0.0,6,0.6666666666666666,6,5
2019,5,MT,Q2,2.08,1,2.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1
2019,5,NY,Q2,0.8133333333333334,6,0.8250000000000001,6,0.0,6,0.16666666666666666,6,0.6666666666666666,6,0.16666666666666666,6,0.0,6,0.5,6,5
2019,5,OH,Q2,0.09,1,0.05,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,1.0,1,1
2019,5,OR,Q2,0.3475,4,0.8125,4,0.0,4,0.0,4,0.25,4,0.25,4,0.0,4,0.75,4,3
2019,5,PA,Q2,0.3825,4,1.3125,4,0.0,4,0.0,4,0.75,4,0.25,4,0.0,4,0.75,4,4
2019,5,SC,Q2,3.887272727272727,11,0.05454545454545456,11,0.0,11,0.09090909090909091,11,0.7272727272727273,11,0.18181818181818182,11,0.0,11,0.6363636363636364,11,9
2019,5,TN,Q2,1.8336363636363637,11,0.2727272727272727,11,0.08333333333333333,12,0.0,12,0.8333333333333334,12,0.25,12,0.08333333333333333,12,0.3333333333333333,12,9
2019,5,TX,Q2,0.2475,4,0.425,4,0.0,4,0.0,4,0.75,4,0.0,4,0.0,4,0.75,4,4
2019,5,UT,Q2,0.39,1,0.65,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,1.0,1,1
2019,5,VA,Q2,4.48,4,0.35000000000000003,4,0.0,4,0.0,4,1.0,4,0.25,4,0.0,4,0.0,4,4
2019,5,WI,Q2,2.6799999999999997,2,2.025,2,0.0,2,0.0,2,0.5,2,0.5,2,0.0,2,0.5,2,2
2019,6,AK,Q2,0.6539999999999999,5,0.32,5,0.0,5,0.0,5,0.4,5,0.2,5,0.0,5,0.6,5,3
2019,6,AL,Q2,2.61,3,0.016666666666666666,3,0.0,3,0.0,3,1.0,3,0.0,3,0.0,3,0.0,3,3
2019,6,AR,Q2,4.141111111111111,9,0.011111111111111112,9,0.1111111111111111,9,0.0,9,0.8888888888888888,9,0.3333333333333333,9,0.1111111111111111,9,0.2222222222222222,9,9
2019,6,DC,Q2,2.7424999999999997,4,0.7375,4,0.0,4,0.0,4,0.5,4,0.25,4,0.0,4,0.25,4,1
2019,6,DE,Q2,2.07,3,0.09999999999999999,3,0.0,3,0.0,3,0.3333333333333333,3,0.6666666666666666,3,0.0,3,0.0,3,2
2019,6,GA,Q2,2.2183333333333333,6,0.049999999999999996,6,0.0,6,0.0,6,0.5,6,0.0,6,0.0,6,0.16666666666666666,6,6
2019,6,HI,Q2,0.6514285714285714,7,0.6,7,0.0,7,0.14285714285714285,7,0.8571428571428571,7,0.14285714285714285,7,0.0,7,0.7142857142857143,7,4
2019,6,ID,Q2,0.658125,16,0.384375,16,0.125,16,0.0,16,0.3125,16,0.6875,16,0.0,16,0.5625,16,10
2019,6,IN,Q2,3.7275,4,0.125,4,0.25,4,0.0,4,0.5,4,0.25,4,0.0,4,0.5,4,4
2019,6,KY,Q2,5.97,2,0.25,2,0.0,2,0.0,2,0.5,2,0.0,2,0.0,2,0.5,2,2
2019,6,MA,Q2,0.5583333333333333,6,0.11666666666666668,6,0.0,6,0.16666666666666666,6,0.5,6,0.6666666666666666,6,0.0,6,0.5,6,3
2019,6,MD,Q2,1.155,6,0.08333333333333333,6,0.0,6,0.16666666666666666,6,0.6666666666666666,6,0.16666666666666666,6,0.0,6,0.5,6,4
2019,6,ME,Q2,1.0999999999999999,3,0.049999999999999996,3,0.3333333333333333,3,0.0,3,1.0,3,0.0,3,0.0,3,0.0,3,3
2019,6,MI,Q2,0.43555555555555553,9,0.26666666666666666,9,0.0,9,0.1111111111111111,9,0.4444444444444444,9,0.3333333333333333,9,0.0,9,0.5555555555555556,9,9
2019,6,MN,Q2,0.914,10,0.5700000000000001,10,0.0,10,0.0,10,0.1,10,0.3,10,0.0,10,0.7,10,8
2019,6,MT,Q2,0.45875000000000005,8,0.55,8,0.0,8,0.0,8,0.625,8,0.25,8,0.0,8,0.75,8,5
2019,6,ND,Q2,0.0,4,0.775,4,0.0,5,0.0,5,0.2,5,0.2,5,0.0,5,0.6,5,5
2019,6,NE,Q2,1.6483333333333334,6,0.21666666666666667,6,0.0,6,0.0,6,0.5,6,0.5,6,0.0,6,0.5,6,3
2019,6,NY,Q2,0.72,1,0.4,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1
2019,6,OH,Q2,0.11,1,0.15,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1
2019,6,OR,Q2,1.0,3,0.43333333333333335,3,0.0,3,0.0,3,0.3333333333333333,3,0.3333333333333333,3,0.0,3,1.0,3,2
2019,6,PA,Q2,0.33399999999999996,5,0.11000000000000001,5,0.0,5,0.2,5,0.4,5,0.2,5,0.0,5,0.4,5,4
2019,6,TN,Q2,2.1766666666666667,3,0.016666666666666666,3,0.0,4,0.0,4,1.0,4,0.0,4,0.0,4,0.25,4,3
2019,6,TX,Q2,0.31,2,0.2,2,0.0,2,0.5,2,0.5,2,0.5,2,0.0,2,0.0,2,2
