State,City,ApiaryID,HiveID,InsptDate,Is_First_Inspection,Days_Since_Last_Inspection,Hive_Age_Days,Prev_Brood_Status,Prev_Bees_Status,Prev_Queen_Status,Prev_Food_Status,Prev_Stressors_Status,Prev_Space_Status,Prev_Health_Status,Healthy
NC,Durham,4,61,2018-09-05,0,30.0,146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,61,2018-09-19,0,14.0,160,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,61,2018-09-27,0,8.0,168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,61,2018-10-08,0,11.0,179,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,61,2018-10-30,0,22.0,201,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,61,2018-11-07,0,8.0,209,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,61,2018-12-03,0,26.0,235,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0
NC,Durham,4,62,2018-04-18,1,,0,,,,,,,,0
NC,Durham,4,62,2018-04-19,0,1.0,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,62,2018-04-24,0,5.0,6,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,63,2018-04-05,1,,0,,,,,,,,0
NC,Durham,4,63,2018-04-12,0,7.0,7,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,63,2018-04-19,0,7.0,14,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,63,2018-04-23,0,4.0,18,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1
NC,Durham,4,63,2018-04-26,0,3.0,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,63,2018-05-14,0,18.0,39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,63,2018-05-23,0,9.0,48,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
NC,Durham,4,63,2018-05-31,0,8.0,56,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,63,2018-06-04,0,4.0,60,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
NC,Durham,4,63,2018-06-11,0,7.0,67,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,63,2018-06-21,0,10.0,77,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0
NC,Durham,4,63,2018-06-28,0,7.0,84,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0
NC,Durham,4,63,2018-07-12,0,14.0,98,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0
NC,Durham,4,64,2018-04-26,1,,0,,,,,,,,1
NC,Durham,4,64,2018-05-03,0,7.0,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,64,2018-05-16,0,13.0,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,64,2018-05-23,0,7.0,27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,64,2018-05-31,0,8.0,35,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,64,2018-06-04,0,4.0,39,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,64,2018-06-06,0,2.0,41,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,64,2018-06-11,0,5.0,46,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1
NC,Durham,4,64,2018-06-21,0,10.0,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,64,2018-06-28,0,7.0,63,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1
NC,Durham,4,64,2018-07-12,0,14.0,77,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,65,2018-06-06,1,,0,,,,,,,,1
NC,Durham,4,65,2018-06-11,0,5.0,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,65,2018-06-21,0,10.0,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,65,2018-06-26,0,5.0,20,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,65,2018-07-12,0,16.0,36,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,65,2018-07-31,0,19.0,55,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
NC,Durham,4,66,2018-06-11,1,,0,,,,,,,,1
NC,Durham,4,66,2018-06-21,0,10.0,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,66,2018-06-28,0,7.0,17,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
NC,Durham,4,66,2018-07-12,0,14.0,31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,66,2018-08-02,0,21.0,52,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0
NC,Durham,4,66,2018-08-08,0,6.0,58,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1
NC,Durham,4,66,2018-08-23,0,15.0,73,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,66,2018-09-18,0,26.0,99,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
NC,Durham,4,66,2018-09-26,0,8.0,107,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,66,2018-10-08,0,12.0,119,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,66,2018-10-30,0,22.0,141,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,66,2018-11-07,0,8.0,149,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
NC,Durham,4,66,2018-12-03,0,26.0,175,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
NC,Durham,4,67,2018-07-12,1,,0,,,,,,,,0
NC,Durham,4,67,2018-07-31,0,19.0,19,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1
NC,Durham,4,67,2018-09-05,0,36.0,55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,67,2018-09-19,0,14.0,69,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1
NC,Durham,4,67,2018-09-27,0,8.0,77,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,67,2018-10-08,0,11.0,88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,67,2018-10-30,0,22.0,110,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,67,2018-11-07,0,8.0,118,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
NC,Durham,4,67,2018-12-03,0,26.0,144,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1
NC,Durham,4,68,2018-08-27,1,,0,,,,,,,,0
NC,Durham,4,68,2018-08-29,0,2.0,2,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,68,2018-09-04,0,6.0,8,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,68,2018-09-12,0,8.0,16,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
NC,Durham,4,68,2018-09-18,0,6.0,22,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,68,2018-09-19,0,1.0,23,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
NC,Durham,4,68,2018-09-26,0,7.0,30,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
NC,Durham,4,68,2018-10-01,0,5.0,35,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,68,2018-10-08,0,7.0,42,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,68,2018-10-11,0,3.0,45,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,68,2018-10-15,0,4.0,49,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,68,2018-10-18,0,3.0,52,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,69,2018-09-04,1,,0,,,,,,,,1
NC,Durham,4,69,2018-09-18,0,14.0,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,69,2018-09-26,0,8.0,22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,69,2018-10-08,0,12.0,34,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0
NC,Durham,4,69,2018-11-06,0,29.0,63,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0
NC,Durham,4,69,2018-11-07,0,1.0,64,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1
NC,Durham,4,69,2018-12-03,0,26.0,90,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,70,2016-04-21,1,,0,,,,,,,,0
NC,Durham,4,70,2016-04-28,0,7.0,7,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0
NC,Durham,4,70,2016-05-02,0,4.0,11,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
NC,Durham,4,70,2016-05-09,0,7.0,18,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
NC,Durham,4,70,2016-05-24,0,15.0,33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,70,2016-06-15,0,22.0,55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,70,2016-06-27,0,12.0,67,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
NC,Durham,4,70,2016-08-11,0,45.0,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NC,Durham,4,70,2016-08-15,0,4.0,116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
NC,Durham,4,70,2016-08-16,0,1.0,117,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1
NC,Durham,4,70,2016-08-24,0,8.0,125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,70,2016-08-30,0,6.0,131,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,70,2016-10-12,0,43.0,174,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,70,2016-10-26,0,14.0,188,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1
NC,Durham,4,70,2017-02-23,0,120.0,308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,70,2017-03-21,0,26.0,334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,70,2017-04-17,0,27.0,361,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,71,2016-04-21,1,,0,,,,,,,,1
NC,Durham,4,71,2016-04-28,0,7.0,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,71,2016-05-24,0,26.0,33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,71,2016-06-15,0,22.0,55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,71,2016-07-27,0,42.0,97,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,71,2016-08-02,0,6.0,103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,71,2016-08-17,0,15.0,118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,71,2016-08-30,0,13.0,131,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1
NC,Durham,4,71,2016-09-27,0,28.0,159,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,71,2016-10-12,0,15.0,174,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1
NC,Durham,4,71,2016-10-26,0,14.0,188,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,71,2017-02-23,0,120.0,308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,71,2017-03-20,0,25.0,333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NC,Durham,4,72,2016-03-29,1,,0,,,,,,,,1
NC,Durham,4,72,2016-04-28,0,30.0,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,72,2016-05-09,0,11.0,41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,72,2016-05-24,0,15.0,56,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1
NC,Durham,4,72,2016-06-16,0,23.0,79,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,72,2016-08-17,0,62.0,141,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,72,2016-08-30,0,13.0,154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,72,2016-10-12,0,43.0,197,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,72,2016-10-26,0,14.0,211,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,72,2017-02-23,0,120.0,331,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,72,2017-03-21,0,26.0,357,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,72,2017-04-17,0,27.0,384,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1
NC,Durham,4,73,2016-03-29,1,,0,,,,,,,,1
NC,Durham,4,73,2016-04-28,0,30.0,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,73,2016-05-09,0,11.0,41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,73,2016-05-24,0,15.0,56,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,73,2016-06-08,0,15.0,71,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
NC,Durham,4,73,2016-06-15,0,7.0,78,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
NC,Durham,4,73,2016-06-27,0,12.0,90,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1
NC,Durham,4,73,2016-07-01,0,4.0,94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,73,2016-07-19,0,18.0,112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,73,2016-08-02,0,14.0,126,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1
NC,Durham,4,73,2016-08-30,0,28.0,154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,73,2016-10-12,0,43.0,197,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,73,2016-10-26,0,14.0,211,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,73,2017-02-22,0,119.0,330,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,73,2017-04-17,0,54.0,384,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
NC,Durham,4,74,2016-03-29,1,,0,,,,,,,,1
NC,Durham,4,74,2016-04-28,0,30.0,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,74,2016-05-09,0,11.0,41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,74,2016-05-24,0,15.0,56,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
NC,Durham,4,74,2016-06-16,0,23.0,79,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,74,2016-06-27,0,11.0,90,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
NC,Durham,4,74,2016-07-19,0,22.0,112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,74,2016-07-27,0,8.0,120,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0
NC,Durham,4,74,2016-08-02,0,6.0,126,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
NC,Durham,4,74,2016-08-11,0,9.0,135,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,74,2017-04-12,0,244.0,379,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0
NC,Durham,4,74,2017-04-14,0,2.0,381,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,75,2016-03-09,1,,0,,,,,,,,1
NC,Durham,4,75,2016-03-29,0,20.0,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,75,2016-04-27,0,29.0,49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,75,2016-05-10,0,13.0,62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,75,2016-05-24,0,14.0,76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,75,2016-06-15,0,22.0,98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,75,2016-07-19,0,34.0,132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,75,2016-08-16,0,28.0,160,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,75,2016-08-24,0,8.0,168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,75,2016-10-13,0,50.0,218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,75,2016-10-26,0,13.0,231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,75,2017-02-22,0,119.0,350,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,75,2017-03-20,0,26.0,376,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
NC,Durham,4,75,2017-03-27,0,7.0,383,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,75,2017-04-17,0,21.0,404,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0
NC,Durham,4,76,2016-03-29,1,,0,,,,,,,,1
NC,Durham,4,76,2016-04-27,0,29.0,29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,76,2016-06-16,0,50.0,79,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,76,2016-08-16,0,61.0,140,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,76,2016-08-24,0,8.0,148,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
NC,Durham,4,76,2017-04-04,0,223.0,371,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
NC,Durham,4,76,2017-04-17,0,13.0,384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,77,2016-03-20,1,,0,,,,,,,,1
NC,Durham,4,77,2016-04-27,0,38.0,38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,77,2016-05-10,0,13.0,51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,77,2016-05-24,0,14.0,65,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1
NC,Durham,4,77,2016-06-08,0,15.0,80,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,77,2016-06-16,0,8.0,88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,77,2016-06-27,0,11.0,99,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
NC,Durham,4,77,2016-08-16,0,50.0,149,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,77,2016-08-24,0,8.0,157,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,77,2016-10-13,0,50.0,207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,77,2016-10-26,0,13.0,220,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
NC,Durham,4,77,2016-10-26,0,0.0,220,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
NC,Durham,4,77,2016-12-07,0,42.0,262,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0
NC,Durham,4,77,2017-03-21,0,104.0,366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NC,Durham,4,77,2017-03-27,0,6.0,372,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,77,2017-04-17,0,21.0,393,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
NC,Durham,4,78,2016-03-31,1,,0,,,,,,,,1
NC,Durham,4,78,2016-04-29,0,29.0,29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,78,2016-05-10,0,11.0,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,78,2016-05-24,0,14.0,54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,78,2016-06-08,0,15.0,69,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,78,2016-06-16,0,8.0,77,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
NC,Durham,4,78,2016-06-27,0,11.0,88,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
NC,Durham,4,78,2016-08-16,0,50.0,138,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
NC,Durham,4,78,2017-04-11,0,238.0,376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
NC,Durham,4,79,2016-03-31,1,,0,,,,,,,,1
NC,Durham,4,79,2016-04-28,0,28.0,28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,79,2016-06-16,0,49.0,77,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,79,2017-03-27,0,284.0,361,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,80,2016-03-01,1,,0,,,,,,,,1
NC,Durham,4,80,2016-03-13,0,12.0,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,80,2016-03-24,0,11.0,23,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1
NC,Durham,4,80,2016-03-24,0,0.0,23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,80,2016-04-11,0,18.0,41,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,80,2016-04-21,0,10.0,51,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
NC,Durham,4,80,2016-04-28,0,7.0,58,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1
NC,Durham,4,80,2016-05-10,0,12.0,70,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,80,2016-06-08,0,29.0,99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,80,2016-06-16,0,8.0,107,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,80,2016-07-01,0,15.0,122,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,80,2016-07-27,0,26.0,148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,80,2016-08-02,0,6.0,154,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
NC,Durham,4,80,2016-08-16,0,14.0,168,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0
NC,Durham,4,80,2016-08-24,0,8.0,176,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1
NC,Durham,4,80,2016-10-26,0,63.0,239,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,80,2017-02-23,0,120.0,359,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,80,2017-03-27,0,32.0,391,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1
NC,Durham,4,81,2016-03-31,1,,0,,,,,,,,1
NC,Durham,4,81,2016-04-28,0,28.0,28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,81,2016-05-10,0,12.0,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,81,2016-06-16,0,37.0,77,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,81,2016-08-16,0,61.0,138,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,81,2016-08-24,0,8.0,146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,82,2016-03-31,1,,0,,,,,,,,0
NC,Durham,4,82,2016-04-11,0,11.0,11,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,82,2016-04-28,0,17.0,28,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1
NC,Durham,4,82,2016-05-10,0,12.0,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,82,2016-06-16,0,37.0,77,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,82,2016-08-16,0,61.0,138,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,82,2016-08-24,0,8.0,146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,82,2016-10-13,0,50.0,196,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,82,2016-10-26,0,13.0,209,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,82,2017-02-23,0,120.0,329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,83,2016-03-08,1,,0,,,,,,,,0
NC,Durham,4,83,2016-04-21,0,44.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NC,Durham,4,83,2016-04-27,0,6.0,50,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
NC,Durham,4,83,2016-05-09,0,12.0,62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,83,2016-05-25,0,16.0,78,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
NC,Durham,4,83,2016-06-16,0,22.0,100,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
NC,Durham,4,83,2016-08-24,0,69.0,169,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,83,2016-09-01,0,8.0,177,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
NC,Durham,4,83,2016-10-13,0,42.0,219,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,83,2016-10-26,0,13.0,232,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,84,2016-03-08,1,,0,,,,,,,,1
NC,Durham,4,84,2016-03-31,0,23.0,23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,84,2016-04-11,0,11.0,34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,84,2016-04-27,0,16.0,50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,84,2016-06-16,0,50.0,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,84,2016-07-27,0,41.0,141,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,84,2016-08-02,0,6.0,147,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0
NC,Durham,4,84,2016-08-24,0,22.0,169,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1
NC,Durham,4,84,2016-09-01,0,8.0,177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,84,2016-10-13,0,42.0,219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,84,2016-10-27,0,14.0,233,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,84,2017-02-23,0,119.0,352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
