"STATION","NAME","DATE","AWND","PRCP","SNOW","TAVG","TMAX","TMIN","TSUN"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-08-09","5.82","0.00","0.0","70","87","58",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-08-10","8.72","0.00","0.0","78","94","64",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-08-11","8.28","0.04","0.0","82","94","70",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-08-12","9.62","0.00","0.0","77","90","71",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-08-13","8.28","0.00","0.0","81","95","70",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-08-14","12.30","0.00","0.0","86","98","77",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-08-15","7.38","0.00","0.0","84","93","72",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-08-16","6.04","0.00","0.0","80","90","68",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-08-17","6.26","0.00","0.0","77","91","62",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-08-18","6.71","0.00","0.0","74","83","60",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-08-19","6.93","0.00","0.0","73","86","61",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-08-20","7.61","0.00","0.0","76","90","62",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-08-21","9.17","0.00","0.0","80","95","67",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-08-22","6.93","0.00","0.0","76","85","62",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-08-23","6.04","0.00","0.0","74","92","59",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-08-24","9.84","0.00","0.0","83","98","70",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-08-25","8.50","0.00","0.0","84","98","71",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-08-26","7.61","0.01","0.0","80","84","68",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-08-27","7.16","0.00","0.0","74","88","65",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-08-28","8.28","0.00","0.0","79","94","66",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-08-29","15.21","0.00","0.0","83","96","73",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-08-30","9.84","0.00","0.0","84","88","70",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-08-31","6.93","0.00","0.0","75","87","62",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-09-01","14.76","0.00","0.0","80","92","71",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-09-02","18.57","0.00","0.0","83","92","74",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-09-03","19.24","0.00","0.0","82","89","74",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-09-04","19.69","0.00","0.0","80","88","72",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-09-05","16.78","0.00","0.0","76","79","53",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-09-06","4.92","0.00","0.0","60","72","47",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-09-07","6.04","0.00","0.0","63","79","51",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-09-08","5.59","0.00","0.0","66","82","49",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-09-09","6.71","0.00","0.0","69","87","55",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-09-10","6.93","0.00","0.0","73","89","57",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-09-11","6.26","0.00","0.0","74","90","57",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-09-12","6.26","0.00","0.0","74","92","59",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-09-13","8.50","0.00","0.0","75","91","61",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-09-14","11.41","0.18","0.0","75","80","64",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-09-15","15.43","0.63","0.0","66","72","57",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-09-16","14.32","0.93","0.0","59","66","48",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-09-17","7.38","0.00","0.0","54","66","51",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-09-18","5.37","0.00","0.0","56","66","45",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-09-19","5.82","0.00","0.0","57","73","46",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-09-20","6.04","0.00","0.0","62","81","49",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-09-21","6.71","0.00","0.0","67","84","54",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-09-22","5.59","0.00","0.0","70","86","56",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-09-23","6.93","0.00","0.0","72","87","58",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-09-24","7.16","0.00","0.0","71","87","57",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-09-25","8.50","0.00","0.0","75","93","60",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-09-26","11.86","0.00","0.0","78","90","68",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-09-27","9.84","0.00","0.0","78","88","70",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-09-28","5.59","0.00","0.0","74","84","63",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-09-29","3.80","0.00","0.0","72","84","62",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-09-30","5.59","0.00","0.0","76","86","67",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-10-01","9.84","0.00","0.0","76","88","68",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-10-02","6.93","0.09","0.0","67","69","57",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-10-03","5.14","0.17","0.0","59","66","55",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-10-04","7.38","0.00","0.0","60","73","51",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-10-05","6.04","0.00","0.0","64","73","54",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-10-06","7.61","0.01","0.0","65","71","55",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-10-07","5.82","0.00","0.0","61","72","51",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-10-08","6.26","0.00","0.0","63","75","54",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-10-09","6.04","0.00","0.0","63","75","52",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-10-10","10.51","0.00","0.0","65","85","53",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-10-11","10.96","0.00","0.0","72","75","53",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-10-12","5.59","0.00","0.0","62","78","49",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-10-13","7.61","0.00","0.0","64","80","50",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-10-14","6.93","0.00","0.0","66","82","52",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-10-15","6.26","0.00","0.0","65","80","52",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-10-16","5.82","0.00","0.0","65","81","51",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-10-17","9.84","0.13","0.0","67","77","57",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-10-18","9.17","0.09","0.0","62","76","56",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-10-19","11.86","0.00","0.0","60","68","52",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-10-20","7.16","0.00","0.0","55","64","47",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-10-21","5.14","0.00","0.0","56","68","46",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-10-22","5.82","0.00","0.0","55","64","45",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-10-23","4.92","0.00","0.0","54","63","44",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-10-24","6.93","0.00","0.0","54","68","46",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-10-25","7.61","0.00","0.0","57","68","48",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-10-26","6.26","0.00","0.0","58","68","48",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-10-27","5.59","0.00","0.0","54","59","41",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-10-28","5.59","0.00","0.0","48","58","40",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-10-29","6.04","0.12","0.0","50","53","45",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-10-30","6.04","0.00","0.0","45","53","37",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-10-31","10.29","0.00","0.0","52","66","48",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-11-01","10.74","0.00","0.0","59","71","50",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-11-02","14.32","0.00","0.0","60","73","49",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-11-03","16.78","0.02","0.0","60","63","42",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-11-04","7.61","0.04","0.0","42","45","37",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-11-05","4.47","0.00","0.0","39","44","34",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-11-06","4.92","0.02","0.0","40","46","33",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-11-07","5.37","0.00","0.0","38","51","29",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-11-08","7.61","0.00","0.0","42","59","29",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-11-09","16.78","0.08","0.0","50","64","38",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-11-10","9.84","0.18","0.0","39","39","33",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-11-11","6.04","0.00","0.0","38","46","33",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-11-12","7.38","0.00","0.0","39","51","32",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-11-13","5.59","0.00","0.0","39","52","30",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-11-14","4.92","0.00","0.0","40","55","30",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-11-15","15.66","0.00","0.0","45","59","37",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-11-16","16.78","0.01","0.0","45","46","31",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-11-17","5.82","0.00","0.0","33","38","26",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-11-18","9.17","0.00","0.0","39","49","33",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-11-19","7.83","0.00","0.0","40","52","31",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-11-20","10.07","0.00","0.0","46","50","27",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-11-21","4.92","0.00","0.0","33","45","23",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-11-22","4.47","0.00","0.0","32","46","22",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-11-23","3.36","0.00","0.0","32","46","23",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-11-24","8.05","0.00","0.0","38","54","25",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-11-25","12.30","0.00","0.0","45","56","33",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-11-26","7.61","0.00","0.0","34","37","27",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-11-27","9.84","0.00","0.0","29","35","21",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-11-28","5.14","0.04","0.9","27","29","21",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-11-29","4.70","0.01","0.4","24","30","20",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-11-30","7.38","0.01","0.1","26","34","21",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-12-01","4.92","0.00","0.0","27","38","19",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-12-02","5.14","0.00","0.0","27","39","19",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-12-03","4.03","0.00","0.0","29","43","20",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-12-04","2.91","0.00","0.0","32","43","27",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-12-05","3.58","0.00","0.0","34","48","23",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-12-06","4.92","0.00","0.0","35","49","27",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-12-07","4.92","0.07","0.0","35","48","26",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-12-08","4.47","0.00","0.0","43","57","33",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-12-09","9.62","0.00","0.0","48","61","40",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-12-10","14.32","0.35","0.0","47","60","33",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-12-11","6.71","0.00","0.0","38","43","31",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-12-12","5.82","0.00","0.0","35","41","29",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-12-13","12.97","0.06","0.3","33","47","29",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-12-14","9.62","0.77","8.2","33","33","29",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-12-15","5.37","0.01","1.0","29","30","21",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-12-16","4.92","0.04","0.9","27","34","25",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-12-17","8.50","0.00","0.0","25","32","13",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-12-18","8.05","0.00","0.0","33","42","27",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-12-19","9.17","0.00","0.0","39","51","31",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-12-20","4.70","0.11","0.0","35","39","32",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-12-21","17.00","0.00","0.0","37","43","33",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-12-22","5.14","0.58","1.7","37","42","33",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-12-23","11.86","0.05","0.8","33","35","27",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-12-24","10.51","0.00","0.0","29","34","25",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-12-25","11.86","0.12","1.3","29","29","16",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-12-26","4.92","0.00","0.0","20","25","12",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-12-27","5.37","0.00","0.0","16","24","10",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-12-28","4.25","0.01","0.1","17","23","14",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-12-29","3.80","0.03","0.9","20","23","18",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-12-30","6.49","0.03","0.7","22","28","13",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2015-12-31","4.47","0.00","0.0","15","20","4",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-01-01","2.91","0.00","0.0","11","21","-1",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-01-02","2.91","0.00","0.0","13","24","4",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-01-03","2.01","0.00","0.0","22","27","19",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-01-04","2.68","0.00","0.0","23","30","17",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-01-05","3.58","0.01","0.0","29","39","26",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-01-06","2.46","0.11","0.0","34","41","29",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-01-07","2.24","0.03","0.1","33","35","31",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-01-08","7.61","0.14","1.7","33","35","31",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-01-09","3.80","0.00","0.0","32","36","29",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-01-10","4.92","0.00","0.0","30","32","23",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-01-11","4.25","0.00","0.0","26","34","19",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-01-12","4.47","0.00","0.0","24","34","19",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-01-13","4.70","0.00","0.0","24","31","18",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-01-14","5.37","0.01","0.1","28","39","24",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-01-15","4.47","0.07","0.8","31","35","31",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-01-16","7.38","0.03","0.0","33","38","28",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-01-17","8.72","0.00","0.0","36","45","32",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-01-18","4.92","0.34","0.0","38","41","34",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-01-19","10.07","0.00","0.0","35","41","26",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-01-20","10.74","0.07","0.0","38","42","30",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-01-21","6.71","0.00","0.0","32","42","27",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-01-22","4.47","0.00","0.0","32","43","28",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-01-23","4.92","0.36","2.2","32","40","28",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-01-24","5.82","0.23","1.6","34","36","32",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-01-25","3.80","0.00","0.0","33","37","25",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-01-26","5.37","0.00","0.0","28","39","22",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-01-27","4.92","0.00","0.0","27","37","20",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-01-28","5.82","0.00","0.0","28","41","23",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-01-29","11.18","0.03","0.0","33","48","26",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-01-30","8.50","0.50","4.0","38","48","23",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-01-31","6.49","0.01","0.0","26","31","19",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-02-01","12.08","0.06","0.5","27","30","17",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-02-02","3.80","0.00","0.0","22","28","14",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-02-03","8.72","0.01","0.5","23","29","17",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-02-04","6.26","0.02","0.2","23","30","19",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-02-05","6.04","0.02","0.7","30","41","26",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-02-06","6.93","0.00","0.0","29","41","22",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-02-07","4.47","0.00","0.0","30","41","23",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-02-08","4.25","0.00","0.0","31","40","22",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-02-09","4.70","0.00","0.0","31","40","24",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-02-10","4.03","0.00","0.0","30","33","26",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-02-11","4.70","0.00","0.0","30","34","28",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-02-12","3.80","0.00","0.0","30","34","29",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-02-13","4.03","0.00","0.0","30","37","28",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-02-14","6.93","0.09","0.4","32","43","29",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-02-15","6.71","0.00","0.0","42","57","38",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-02-16","8.50","0.00","0.0","46","58","37",
